,Date,TweetID,User,Tweet,Langue,Hashtags,ReplyCount,RetweetCount,LikeCount,Quotecount,Media,Source,coordinates,place
1609,2023-03-03 01:43:53+00:00,1631470416496832512,soogled,"ワロスw
なんでマリオ映画のダイレクトを早々と予告して3月10日にするんかな？って思ってたら…
MAR10でMAR10Day
ってことなんかw",ja,,1,0,2,0,,Twitter for iPhone,,
1610,2023-03-03 01:41:40+00:00,1631469858410975232,imgonzalez_h,@UltimaShadowX @NintendoAmerica For Japan it’s MAR10 day,en,,0,0,0,0,,Twitter for iPhone,,
1611,2023-03-03 01:30:47+00:00,1631467121010962432,broitsMAR10,"OPEN UP THE GATES
         WELCOME TO MAYHAM
this is NOT a weekend you want to miss, get passes early before prices go up, or it sells out, Memorial Day weekend is going to be INSANE at Green Elephant!!
dont forget to use code MAR10 to save
🎫: https://t.co/Yp9ilXDsxi https://t.co/Mmya1UHyvs",en,,0,5,7,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQisz1XoAITBP3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqQisz1XoAITBP3?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
1612,2023-03-03 01:29:19+00:00,1631466750180048899,McLovinFonzie,Cant wait to try this but it will be kind of lame if we get one gba game at a time. I feel like n64 games are big enough/have enough content to do that but not gba games. Also missed opportunity to add a Mario game for Mar10 day,en,,0,0,0,0,,Twitter for iPhone,,
1613,2023-03-03 01:29:07+00:00,1631466701878337537,PedroAGMYT,"Okay, fuck it, i guess MAR10 Day is just gaming day by this point. @SilverGreg78 if you need some Game Sharing, hmu",en,,1,0,4,0,,Twitter Web App,,
1614,2023-03-03 01:25:41+00:00,1631465838095081472,MisterSteveMC,"@PajaroMagico69 @LaOdiseaDLMemes Meh, estan efoncados mas en la pelicula, y esperemos a ver el Mar10 day a ver que mas nos traen https://t.co/WDrrfGecW9",es,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQhiKCXoAIyHLX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqQhiKCXoAIyHLX?format=jpg&name=large', altText=None)]",Twitter for Android,,
1615,2023-03-03 01:24:10+00:00,1631465454316187648,lneitzel404,@NintendoAmerica Mario Party 3 please............ MAR10 is literally right there still.... I beg,en,,1,0,0,0,,Twitter Web App,,
1616,2023-03-03 01:19:35+00:00,1631464301172076544,PedroAGMYT,"@TheDevilDucker Hmmm that sounds a bit too soon. Obviously Capcom is more than just A or B IP, but we just recently got the Sunbreak announcement, we recently got the Street Fighter 6 trailer. Not to mention it's a bit self-destructive considering everyone's focused on MAR10 Day since the 9th.",en,,1,0,1,0,,Twitter Web App,,
1617,2023-03-03 01:14:15+00:00,1631462960966299648,Mello_Naper,@UltimaShadowX It’s Mario day (Mar10) in Japan so the 9th over here,en,,0,0,0,0,,Twitter for iPhone,,
1618,2023-03-03 01:11:09+00:00,1631462181786075136,FocusFireNo10,@SuperMarioT_YT They want to make us happy before the advanced ticket sale struggle on Mar10 day.,en,,0,0,5,0,,Twitter for Android,,
1619,2023-03-03 01:09:27+00:00,1631461750259195909,CebolaVerdeBR,Nintendo celebra o Dia do #MAR10 com atividades especiais | Link: https://t.co/NrIZauMgJt - #DonkeyKong #MarioKart8 #NintendoSwitch #SuperMario https://t.co/OZmRtiNdnb,pt,"['MAR10', 'DonkeyKong', 'MarioKart8', 'NintendoSwitch', 'SuperMario']",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQd0O7XoAUAMBy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqQd0O7XoAUAMBy?format=jpg&name=large', altText=None)]",Cebola Verde,,
1620,2023-03-03 01:06:03+00:00,1631460897120976896,nerdvana,"ICYMI - Nintendo reveals Mario Switch bundle, more MAR10 celebrations https://t.co/r3PoBjot84",en,,0,1,0,0,,dlvr.it,,
1621,2023-03-03 01:03:42+00:00,1631460304830824448,MajorLinux,"Gotta love the pack-ins!

New $300 Switch Bundle Confirmed, Includes A Free Mario Game, Launches March 10 https://t.co/mtxQXw7Qqj

#Nintendo #NintendoSwitch #Mario #MarioDay #Mar10 #GamingNews #Deals #Console https://t.co/84OK2YcmmU",en,"['Nintendo', 'NintendoSwitch', 'Mario', 'MarioDay', 'Mar10', 'GamingNews', 'Deals', 'Console']",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQcf81WYAAm8k9?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FqQcf81WYAAm8k9?format=png&name=large', altText='Nintendo Switch packaging giving the user the option of choosing one of three Mario games.')]",Moa Bridge,,
1622,2023-03-03 01:02:21+00:00,1631459965310255104,Antonio01672275,"@NintendoAmerica Yeah!!!!!!

Mar10 day is getting better and better!!!!!",en,,0,0,0,0,,Twitter for iPhone,,
1623,2023-03-03 01:00:45+00:00,1631459563135201280,nerdvana,"Nintendo reveals Mario Switch bundle, more MAR10 celebrations https://t.co/NWLfEFtVkw",en,,0,1,0,0,,Hootsuite Inc.,,
1624,2023-03-03 00:54:13+00:00,1631457917907144704,___MAR10___,@honya_run08 😅,und,,0,0,1,0,,Twitter for iPhone,,
1625,2023-03-03 00:52:16+00:00,1631457428716806146,BOAT_M0RAH,I find it confusing that Nintendo would release the final Mario Movie Trailer and the Mario Kart DLC on March 9th when March 10th is Mario day. Mar10,en,,0,0,2,0,,Twitter for Android,,
1626,2023-03-03 00:49:02+00:00,1631456612497113089,LuckyBrand411,"Mario Day On March.10.2023
The annual MAR10 Mario Day celebrations
 More info: https://t.co/wDFh9GYIvf https://t.co/zEiwB4LRHP",en,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQZCi7aQAAeG_y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqQZCi7aQAAeG_y?format=jpg&name=large', altText=None)]",Twitter Web App,,
1627,2023-03-03 00:45:26+00:00,1631455707282259970,WolfeyMK8DX,As an owner of the 2020 MAR10 red and blue switch bundle I gotta say this coming with a free game might make it better even if it doesn't look better or come with a case,en,,1,0,0,0,,Twitter for Android,,
1628,2023-03-03 00:37:42+00:00,1631453762970689539,CorujaoBlog,"NINTENDO PREPAROU MAR10 DAY COM UM MÊS DE NIVER!!
https://t.co/QjPOFOwvnr

#MarioKart #mariobros #Nintendo",pt,"['MarioKart', 'mariobros', 'Nintendo']",0,0,0,0,,Twitter Web App,,
1629,2023-03-03 00:36:14+00:00,1631453391833690112,honya_run08,@___MAR10___ 成果ゼロには変わらんのですけどね(；▽；),ja,,1,0,0,0,,Twitter for iPhone,,
1630,2023-03-03 00:34:30+00:00,1631452956741754880,___MAR10___,@honya_run08 だいぶんスゴい！！,ja,,1,0,0,0,,Twitter for iPhone,,
1631,2023-03-03 00:31:44+00:00,1631452261044957187,i_am_ugly_owl,Twitch Trends You Absolutely Must Try in 2023 - Mar10 Practice https://t.co/Uk5iv3Vfn4,en,,0,0,3,0,,Streamlabs Twitter,,
1632,2023-03-03 00:22:20+00:00,1631449896258793473,klaryanaa,why isn’t the Super Mario movie being released on MAR10? I find it absolutely ridiculous,en,,0,0,4,0,,Twitter for iPhone,,
1633,2023-03-03 00:14:57+00:00,1631448035514351616,xorosalinaox,@KingGeoshi64 The Mario movie debuting on MAR10 was a missed opportunity,en,,1,0,0,0,,Twitter for iPhone,,
1634,2023-03-03 00:14:00+00:00,1631447796552200192,miis_are_life,MAR10 this year sucks,en,,0,0,0,0,,Twitter Web App,,
1635,2023-03-03 00:07:39+00:00,1631446200321753089,Ph47K47,after a few hours of offline practice my sob for Mar10 marathon is 2:44:04 I think I can get it down further the earlier games are definitely my Achilles heel. also the 30 secons inbetween splits &gt;&lt; that's hard for me for some reason. https://t.co/AxFoDSknO6,en,,1,0,2,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQPqJpaIAArKNS?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FqQPqJpaIAArKNS?format=png&name=large', altText=None)]",Twitter Web App,,
1636,2023-03-03 00:00:01+00:00,1631444277845786626,ScreenTearingMX,"#Nintendo Potencia El Día #MAR10 Con Un Mes Lleno de Actividades Relacionadas Con Mario

https://t.co/CjI41Lp6w1",es,"['Nintendo', 'MAR10']",0,2,3,0,,TweetDeck,,
1637,2023-03-02 23:59:40+00:00,1631444189648162816,28Kyuukun01,"@tousyu8dx この前のピーチVSクッパツアーは金曜日発表でした！
あと、次ツアーの期間中にMar10の日を迎えるので、「DS マリオサーキット」の方かも､､､？",ja,,1,0,2,0,,Twitter for iPhone,,
1638,2023-03-02 23:58:04+00:00,1631443789645508609,MyNintendoNews,Nintendo announces Mar10 Day festivities with Mario Switch bundle &amp; new Mario Kart courses #Repost https://t.co/2cjq1hYIf7,en,['Repost'],1,7,44,0,,Jetpack.com,,
1639,2023-03-02 23:49:50+00:00,1631441714639511552,IRLNastyNavi,Might get Mario odyysey finally when it goes on sale for mar10 day,en,,0,0,0,0,,Twitter for iPhone,,
1640,2023-03-02 23:48:05+00:00,1631441274178871296,MAR10_FR4,"@Uruguay olivera✅
arambarri❌
arezo✅
damián❌",es,,0,0,0,0,,Twitter for iPhone,,
1641,2023-03-02 23:36:34+00:00,1631438377991147520,GrazCore,Playing an all ages chiptune/hardware next week Friday MAR10 at @RealArtTacoma. Come thru! https://t.co/JgdiTIQ8lz,en,,2,2,11,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQIjguaQAEjzVS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqQIjguaQAEjzVS?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqQIjgpaUAA--KU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqQIjgpaUAA--KU?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
1642,2023-03-02 23:33:14+00:00,1631437539897745414,Ahmario21,@Fawfulthgreat64 It's because in Japan it'll be Mar10 day while here it'll be March 9th,en,,0,0,2,0,,Twitter for Android,,
1643,2023-03-02 23:30:33+00:00,1631436864111673344,WhyThonky,"@OnTheDownLoTho March 9th is bad tho
We should've gotten it on March 10th since that's Mar10 day
Missed opportunity 😭",en,,0,0,0,0,,Twitter Web App,,
1644,2023-03-02 23:23:35+00:00,1631435108623482882,jjidongie,Hapit na mar10 :&gt;,tl,,0,0,0,0,,Twitter for iPhone,,
1645,2023-03-02 23:23:05+00:00,1631434982597033991,Jessiesgirl1028,@SupernovaMomma You have a MAR10 bday!! How fun!!! 🎮,en,,0,0,1,0,,Twitter for iPhone,,
1646,2023-03-02 23:07:24+00:00,1631431035681484800,DwemerTom,Bring it on! #Mario #MAR10,en,"['Mario', 'MAR10']",0,0,0,0,,Twitter for Android,,
1647,2023-03-02 23:02:02+00:00,1631429685187055618,EvilSLJ,Nintendo announces Mar10 Day festivities with Mario Switch bundle &amp; new Mario Kart courses https://t.co/h1hmO2vbD2 @MyNintendoNewsより,en,,0,0,0,0,,Twitter for iPhone,,
1648,2023-03-02 23:00:47+00:00,1631429371553521664,PinkyThumbYT,"The fact that the Mario Movie isn’t releasing on FRIDAY, MAR10; is a travesty.",en,,0,0,0,0,,Twitter for iPhone,,
1649,2023-03-02 23:00:03+00:00,1631429185993334784,nintendolife,Nintendo Reveals Official MAR10 Day Switch Console Bundle https://t.co/zyRTUTvA55 #Repost #Nintendo #NintendoSwitch #MarioMovie https://t.co/ter4jJmUY3,en,"['Repost', 'Nintendo', 'NintendoSwitch', 'MarioMovie']",4,13,111,2,"[Photo(previewUrl='https://pbs.twimg.com/media/FqQAMxRXgAQRpIU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqQAMxRXgAQRpIU?format=jpg&name=large', altText=None)]",Hookshot CMS,,
1650,2023-03-02 23:00:01+00:00,1631429180045815809,retrogaminglive,"Please Retweet and spread the word!

Retrothon submissions are open!
https://t.co/ypDC5cKH6Y

Do The Mar10 marathon schedule out now!
https://t.co/p4S6jZ3khA

Retrothon marathon: April 23rd-30th

Get those submissions in and check out Do The Mar10 starting March 10! #Retrogaming",en,['Retrogaming'],0,4,8,3,,Twitter Web App,,
1651,2023-03-02 22:59:04+00:00,1631428942040031236,InfoLegolatero,LEGO Super Mario Reveal Announcement on MAR10 Day https://t.co/T57BARtTEz https://t.co/2mhLzHPX2A,en,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqP_-dcaMAAdET0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqP_-dcaMAAdET0?format=jpg&name=large', altText=None)]",dlvr.it,,
1652,2023-03-02 22:56:33+00:00,1631428308893048834,dallin1016,"Manifesting for Mar10 Day

                    🕯     🕯
           🕯                        🕯
                       
       🕯          SMO2           🕯
                   
           🕯                        🕯
                    🕯      🕯 https://t.co/dhLgBsSnDH",en,,0,0,3,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqP_GebXwAEN7L5?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FqP_GebXwAEN7L5?format=png&name=large', altText=None)]",Twitter Web App,,
1653,2023-03-02 22:50:03+00:00,1631426669343830018,nintendolife,Nintendo's Official MAR10 Day Sale Is Starting Next Week https://t.co/tddKJ5fLGz #Repost #News #Nintendo #Mario #Sales https://t.co/L9DEmf4adj,en,"['Repost', 'News', 'Nintendo', 'Mario', 'Sales']",2,10,53,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FqP96RXWIAEDwsq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqP96RXWIAEDwsq?format=jpg&name=large', altText=None)]",Hookshot CMS,,
1654,2023-03-02 22:46:55+00:00,1631425884555993088,GonzaNogueras,@NWeedle Qué pasó con esto? Era por los anuncios del MAR10 Day?,es,,0,0,0,0,,Twitter Web App,,
1655,2023-03-02 22:45:48+00:00,1631425601625047041,VersusMex,"Nintendo arranca el Mar10 Day 2023 https://t.co/l7VnoKaLGe El 10 de marzo es el Mari0 Day, y Nintendo celebra otro año emocionante para su héroe bigotudo no solo con un día, sino con un mes lleno de actividades. https://t.co/ot5V6xfmVO",es,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqP88FsWYAAAWhz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqP88FsWYAAAWhz?format=jpg&name=large', altText=None)]",VersusMex-Share,,
1656,2023-03-02 22:39:15+00:00,1631423954119163905,HarajukuShrimp,@Boo_Mar10 @BozoTibz @salted_pearls Hahaha omg this is amazing!! 😂😂,en,,0,0,2,0,,Twitter for Android,,
1657,2023-03-02 22:38:31+00:00,1631423766965235712,bagel_chris,"just wrote a 7 page script for a #Mar10Day video

haven't successfully put out a Mar10 Day video in four years and I'm busier now than ever

gonna try not to edit it as heavily as usual but please send your prayers and wahoos my way so i can make it in time",en,['Mar10Day'],1,0,2,0,,Twitter Web App,,
1658,2023-03-02 22:34:38+00:00,1631422790191415296,Gamers_G3,"Mar10 day is only 8 days away. -Cyclops
 
https://t.co/ZBzEQY9oeA",en,,0,0,0,0,,Twitter Web App,,
1659,2023-03-02 22:28:00+00:00,1631421121315651587,Vindibell,@rodrigocoelhoc @Wario64 Vai ser lançado no Brasil? E os descontos em mídia física do Mar10 day vão valer pras midias brasileiras tb? @NintendoBrasil qualé que é?,pt,,0,0,0,0,,Twitter for Android,,
1660,2023-03-02 22:26:29+00:00,1631420738929569792,PressStartAU,A New Nintendo Switch Bundle Has Been Revealed For MAR10 Day https://t.co/mzNWSr4bwO https://t.co/zMjTepqfXO,en,,3,4,38,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqP4gqDakAEm7id?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqP4gqDakAEm7id?format=jpg&name=large', altText=None)]",Twitter Web App,,
1661,2023-03-02 22:20:45+00:00,1631419298731393024,MartinnnnnC,@Bear_Cub15 @MaciasRaul13 Also you Man U Or Barca lmao defending them pretty tight,en,,0,0,1,0,,Twitter for iPhone,,
1662,2023-03-02 22:20:03+00:00,1631419123476598785,MartinnnnnC,"@Bear_Cub15 @MaciasRaul13 Makes us the kings of Europe lmao best team the last decade no ifs, ands, or butsssss shhhhhhhh",en,,2,0,1,0,,Twitter for iPhone,,
1663,2023-03-02 22:19:19+00:00,1631418937614163971,MAR10_F3RNAND3Z,"@locoxelrojoweb Estamos fundidos con juicios por todos lados. Se trajo lo que se pudo en los tiempos que se pudo. Claramente en otra situacion seria malo el mercado de pases, a como estamos lejos el mejor mercado de pases post holan.",es,,0,0,0,0,,Twitter for Android,,
1664,2023-03-02 22:19:17+00:00,1631418929359757321,Mar10_pro,@Aksertheboiler 😂😂🤭,und,,0,0,0,0,,Twitter for iPhone,,
1665,2023-03-02 22:17:10+00:00,1631418395240587264,MartinnnnnC,@MaciasRaul13 @Bear_Cub15 He’s great! Cant wait to see him against PSG/City/Bayern… oh wait… not even the UEL either dam,en,,2,0,2,0,,Twitter for iPhone,,
1666,2023-03-02 22:13:14+00:00,1631417407246835721,MAR10_F3RNAND3Z,@gh_trivia Quien se va?,es,,0,0,0,0,,Twitter for Android,,
1667,2023-03-02 22:12:12+00:00,1631417144096309251,MAR10_F3RNAND3Z,"@DiarioOle Mas chico no tenes. No amerita decir nada, jaja solo para entendidos",es,,0,0,0,0,,Twitter for Android,,
1668,2023-03-02 22:11:14+00:00,1631416902151991296,marioqacmdz,"Justo hoy nos toca ir a dos clientes a una cuadra de la aristides, a mí no me dejaron pasar por qué evento y bla bla bla... A mí viejo si jajaja, cuando sea grande quiero ser el 10% de lo que es, con eso voy a ser re groso... #Mendoza 🥰🥰🥰 https://t.co/tv24einoMg",es,['Mendoza'],0,0,3,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1631416786733215744/pu/img/NP-46hsrg3wMV0JT.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1631416786733215744/pu/pl/_JpycpllAuSqqeeG.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631416786733215744/pu/vid/480x852/M8Px7MvHoJCtPGfT.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631416786733215744/pu/vid/720x1280/vWk2tKra4kyKrsS1.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1631416786733215744/pu/vid/320x568/olkYKgQm8YFG8ZM9.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=32.888, views=366, altText=None)]",Twitter for Android,,
1669,2023-03-02 22:07:33+00:00,1631415975248793601,pnintendo,News - Nouveau bundle #NintendoSwitch aux USA et promotions : #nintendo célèbre le MAR10 Day 2023 (#NintendoSwitch) https://t.co/SD6gvqrbsa,fr,"['NintendoSwitch', 'nintendo', 'NintendoSwitch']",0,1,3,0,,dlvr.it,,
1670,2023-03-02 22:01:04+00:00,1631414344184475653,ThiccYosh,@NarioOnYT @JoJoWhizzKid123 k so i just learned its because it would be mar10 day in Japan nvm,en,,0,0,2,0,,Twitter for Android,,
1671,2023-03-02 22:00:07+00:00,1631414103242600449,GAWeekly,"#MAR10 Day is almost here, and you can get the festivities started early on Nintendo's official site for all things Mario.

https://t.co/6QYT9Xhm5j https://t.co/OoKitwWDOa",en,['MAR10'],0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqPyeslWYAEjCrD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqPyeslWYAEjCrD?format=jpg&name=large', altText=None)]",Buffer,,
1672,2023-03-02 21:55:12+00:00,1631412868267802625,MartinnnnnC,Madrid lost but I didn’t watch the game so it’s not on my record as an L to Barca 🤷🏽‍♂️,en,,0,0,3,0,,Twitter for iPhone,,
1673,2023-03-02 21:49:48+00:00,1631411508524761090,KingGeoshi64,So funny they are doing this on the 9th of this month which still technically is Mar10 Day in Japan anyway and I know they got some stuff happening that day too. But seriously HYPE even the course line-up is radical!,en,,1,2,6,0,,Twitter Web App,,
1674,2023-03-02 21:49:35+00:00,1631411453575012353,Seto_Marin,Será que este año SI hayan buenas ofertas para el Mar10 day?,es,,6,0,4,0,,Twitter for Android,,
1675,2023-03-02 21:48:18+00:00,1631411132408684548,M2Gaming,"Un nouvel ensemble Nintendo Switch #MAR10 sera disponible le 10 mars prochain, celui-ci incluant 2 Joy-cons rouges et un jeu Mario téléchargeable au choix, entre:

▶️Super Mario Odyssey
▶️Mario Kart 8 Deluxe
▶️New Super Mario Bros U Deluxe",fr,['MAR10'],0,1,3,0,,Twitter Web App,,
1676,2023-03-02 21:47:40+00:00,1631410971259592705,___MAR10___,"@sinran_brain ありがとうございます😊♪
今走もマリアはメンコを外して登場してくれそうなので、フォロワーさんの写真が楽しみです。",ja,,0,0,1,0,,Twitter for iPhone,,
1677,2023-03-02 21:44:54+00:00,1631410273839112198,sinran_brain,"@___MAR10___ マリアーズハートもシュヴェルトライテも美人すぎる💕
どちらも勝てますように✨",ja,,1,0,2,0,,Twitter for iPhone,,
1678,2023-03-02 21:40:21+00:00,1631409130840772608,E_heppner31,@NintendoAmerica My birthday is Mar10 I want one,en,,0,0,0,0,,Twitter for iPhone,,
1679,2023-03-02 21:38:06+00:00,1631408565465362433,caleb_cookie_,This reminds me that it’s been almost 2 years now since I got my switch around MAR10 day in 2021 🥹,en,,0,0,0,0,,Twitter for iPhone,,
1680,2023-03-02 21:37:56+00:00,1631408522213699586,BlueBoltVA,I thought it would be more fitting to release the final Mario Movie trailer on MAR10,en,,0,0,0,0,,Twitter Web App,,
1681,2023-03-02 21:37:01+00:00,1631408290096877568,TedVillavicenc,"@Wario64 MAR10 day, but only 9 games… and that token Bowser photo to fill up the spot.",en,,0,0,1,0,,Twitter for iPhone,,
1682,2023-03-02 21:33:50+00:00,1631407489966014468,OneHpTom,Videos for the 4th wave will be up starting March 9th or 10th #MAR10 😏,en,['MAR10'],0,0,0,0,,Twitter for Android,,
1683,2023-03-02 21:24:06+00:00,1631405042803589122,N4G,Nintendo announces MAR10 Day 2023 activities https://t.co/7tFGgcXJZJ https://t.co/wXCCXSqc8n,en,,0,1,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqPqPX_agAIRQdx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqPqPX_agAIRQdx?format=jpg&name=large', altText=None)]",dlvr.it,,
1684,2023-03-02 21:20:49+00:00,1631404214319738884,___MAR10___,"『シュヴェルトライテは戎橋Ｓへ／マリアはオーシャンＳ』
#アメブロ #ノルマンディー
 https://t.co/eVSRDJLzuz",ja,"['アメブロ', 'ノルマンディー']",1,0,17,0,,Twitter for iPhone,,
1685,2023-03-02 21:20:00+00:00,1631404008563777539,TechTimes_News,"Nintendo kicks off MAR10 Day with a month of Mario-themed activities.

https://t.co/AmJMh9e3IC",en,,0,0,0,0,,TweetDeck Web App,,
1686,2023-03-02 21:11:37+00:00,1631401899759992833,davidmbivab,Ping pong is to tennis as this is to that game Azula anem was playing during that beach episode,en,,0,0,2,0,,Twitter for Android,,
1687,2023-03-02 21:10:33+00:00,1631401632826028036,81Spyder,"@supermariomovie @illumination @UniversalPics So close, yet so far away.  Should have planned it for Mar10 (Mario Day) release.",en,,0,0,0,0,,Twitter Web App,,
1688,2023-03-02 21:10:07+00:00,1631401521224249347,bbong6726,@sa_mar10 @budimandjatmiko @PDI_Perjuangan Goblog lu..Pengadilan kok ngurusin penundaan pemilu. Lu itu goblog sekaligus gak waras,in,,0,0,0,0,,Twitter for Android,,
1689,2023-03-02 21:09:41+00:00,1631401411828400128,tormentalous,"LEGO Super Mario Reveal Announcement on MAR10 Day

https://t.co/UuBbx5CFgb

#LEGO #SuperMario #Mario #Nintendo #MAR10",en,"['LEGO', 'SuperMario', 'Mario', 'Nintendo', 'MAR10']",2,5,34,1,,Twitter Web App,,
1690,2023-03-02 21:09:05+00:00,1631401263110975491,MartinnnnnC,100% it will be broken,en,,0,0,1,0,,Twitter for iPhone,,
1691,2023-03-02 21:07:52+00:00,1631400956226162690,rodrigocoelhoc,@Gaabs678 nao duvido entrar em promo no Mar10 day,pt,,0,0,1,0,,Twitter Web App,,
1692,2023-03-02 21:01:30+00:00,1631399353142198272,OpenOutcrier,"RECAP 3/2 Unusual Calls:
$JBLU Jan 10 C
$HEAR Jun 8 C
$SU Mar 37 C
$BAX May 45 C

RECAP 3/2 Unusual Puts:
$BITO Mar10 14 P
$LTHM Apr 22.5 P
$ABT Apr 95 P
$IOT Mar 15 P
$HL May 5 P
$TSLA Mar10 190 P

Live Breaking trading news
https://t.co/yChRCoaR8v",en,,0,0,1,0,,Open Outcrier,,
1693,2023-03-02 20:57:53+00:00,1631398445528276994,brickbrains,"The upcoming celebration of Nintendos beloved plumber is just around the corner and it appears that LEGO-themed surprises are in store.

Nintendo's Mario hub has announced a YouTube stream on March 10th (MAR10 get it?), #legosupermario #mar10

https://t.co/GN6dEeQKVB https://t.co/vqSAJ44qEV",en,"['legosupermario', 'mar10']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqPkPZHWIAQTH16?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqPkPZHWIAQTH16?format=jpg&name=large', altText=None)]",Blog2Social APP,,
1694,2023-03-02 20:54:53+00:00,1631397689614008323,GirlRacerSian,Nintendo Switch Mario Choose One hardware bundle confirmed for MAR10 Day https://t.co/eQO1pYfiwY via @MetroUK,en,,0,0,0,0,,Twitter Web App,,
1695,2023-03-02 20:48:43+00:00,1631396135246897153,mariosfilho,@MovieEndorser 1,und,,0,0,0,0,,Twitter for Android,,
1696,2023-03-02 20:43:24+00:00,1631394798144725015,mrsdchastain,"MAR10 Day is next Friday, March 10, but today Nintendo unveiled a month-long celebration to help “Make Every Day a Mario Day!”
 
A new hardware bundle
Games featuring Mario and friends will be on sale in the eShop
And a sweepstakes : https://t.co/ZBBn44FH7h https://t.co/dqYmQAQVD3",en,,0,2,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqPg7CkWIBwXLvu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqPg7CkWIBwXLvu?format=jpg&name=large', altText=None)]",Twitter for iPhone,"Coordinates(longitude=-85.605166, latitude=30.355644)","Place(id='7142eb97ae21e839', fullName='Georgia, USA', name='Georgia', type='admin', country='United States', countryCode='US')"
1697,2023-03-02 20:36:17+00:00,1631393005587275776,Melgart7,"@Mauro_Gk Me acuerdo que lo compre en físico en un MAR10 Day bastante barato, recomendadisimo",es,,0,0,1,0,,Twitter for Android,,
1698,2023-03-02 20:36:08+00:00,1631392971445895168,ntower_de,Nintendo Switch: Neues Bundle feiert den Mar10 Day mit Super Mario Odyssey und Stickern zum Super Mario Bros.-Film https://t.co/uYAZNPSsRD #NintendoSwitch #Nintendo,de,"['NintendoSwitch', 'Nintendo']",0,1,6,0,,dlvr.it,,
1699,2023-03-02 20:35:51+00:00,1631392899165487105,iamthemaven,"MAR10 Day is March 10th!  Don't miss this news from @NintendoAmerica! #MAR10Day

https://t.co/pah53g1fXQ via @iamthemaven",en,['MAR10Day'],0,0,1,0,,Twitter Web App,,
1700,2023-03-02 20:33:08+00:00,1631392215200047107,rydergamesyt,Looks like it’s coming to MK8D! Most likely means a Tour version is on the way too… maybe next tour considering it’ll take place during Mar10? #MarioKart8Deluxe #Wave4 #MarioKartTour,en,"['MarioKart8Deluxe', 'Wave4', 'MarioKartTour']",0,0,3,0,,Twitter for iPhone,,
1701,2023-03-02 20:32:55+00:00,1631392160787619840,dukebaloney,And for *MAR10 DAY* even. 👁️👁️,en,,0,0,0,0,,Twitter for iPhone,,
